# Reciprocal collectivity of fluctuations=  120.2
# kappa=  0.077
# Frequency reported in internal units: 0.156 ps^(-1), kT/h/ is 2.47 internal units (om-2)= 0.164
#mode pc_therm cumul om-2(harm)  RMSD  Coll_cart Coll_MW Coll_tors Max_dev_atom
  336  0.0004 0.918   0.2152   0.0083  0.184 0.216 0.142  0.067
  337  0.0004 0.919   0.2147  0.00829  0.295 0.359 0.255  0.045
  338  0.0004 0.919   0.2141  0.00827  0.269 0.335 0.216  0.053
  339  0.0004 0.919   0.2117  0.00823  0.250 0.325 0.148  0.051
  340  0.0004 0.920   0.2112  0.00822  0.264 0.342 0.195  0.059
  341  0.0004 0.920   0.2109  0.00821  0.211 0.285 0.130  0.068
  342  0.0004 0.920   0.2098  0.00819  0.281 0.346 0.238  0.044
  343  0.0004 0.921   0.2092  0.00818  0.292 0.374 0.255  0.046
  344  0.0004 0.921   0.2087  0.00817  0.219 0.262 0.184  0.064
  345  0.0004 0.922   0.2083  0.00816  0.242 0.261 0.189  0.059
  346  0.0004 0.922   0.2077  0.00815  0.294 0.345 0.245  0.042
  347  0.0004 0.922   0.2063  0.00812  0.229 0.292 0.221  0.049
  348  0.0004 0.923   0.2059  0.00811  0.156 0.189 0.069  0.085
  349  0.0004 0.923   0.2055  0.00811  0.160 0.190 0.135  0.070
  350  0.0004 0.923   0.2048  0.00809  0.247 0.318 0.159  0.065
  351  0.0004 0.924   0.2045  0.00809  0.218 0.292 0.146  0.056
  352  0.0004 0.924   0.2037  0.00807  0.223 0.261 0.190  0.048
  353  0.0004 0.925   0.2021  0.00804  0.206 0.260 0.116  0.086
